Source,Technology,Factor_Type,Job_Type,Unit,Year,Value,Value_Numeric,Method_Applied,Mapped_Rutovitz_Tech,Rutovitz_2030_Factor,Mapped_Catalogue_Tech,Learning_Rate,Projection_Input,Base_Year,Projected_Year,Projected_Value,Interpolation_Method,Default_Source,Default_Source_Note
JEDI-US,Rooftop solar PV,Construction&Manufacturing,Induced,job-yr/MW,2054,4.63181931877,4.63181931877,Linear interpolation,,,Residential PV (rooftop),,CAPEX 2050/2030=0.6714972458666703,2030,2054,4.63181931877,Linear interpolation to 2050; held constant after 2050,JEDI-US,
JEDI-US,Rooftop solar PV,Construction&Manufacturing,Induced,job-yr/MW,2055,4.63181931877,4.63181931877,Linear interpolation,,,Residential PV (rooftop),,CAPEX 2050/2030=0.6714972458666703,2030,2055,4.63181931877,Linear interpolation to 2050; held constant after 2050,JEDI-US,
JEDI-US,Rooftop solar PV,O&M,Direct,job/MW,2024,0.3,0.3,Original,,,,,,2024,2024,0.3,Known datapoint,JEDI-US,
JEDI-US,Rooftop solar PV,O&M,Direct,job/MW,2025,0.292941176471,0.292941176471,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2025,0.292941176471,Linear interpolation between known datapoints,JEDI-US,
JEDI-US,Rooftop solar PV,O&M,Direct,job/MW,2026,0.285882352941,0.285882352941,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2026,0.285882352941,Linear interpolation between known datapoints,JEDI-US,
JEDI-US,Rooftop solar PV,O&M,Direct,job/MW,2027,0.278823529412,0.278823529412,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2027,0.278823529412,Linear interpolation between known datapoints,JEDI-US,
JEDI-US,Rooftop solar PV,O&M,Direct,job/MW,2028,0.271764705882,0.271764705882,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2028,0.271764705882,Linear interpolation between known datapoints,JEDI-US,
JEDI-US,Rooftop solar PV,O&M,Direct,job/MW,2029,0.264705882353,0.264705882353,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2029,0.264705882353,Linear interpolation between known datapoints,JEDI-US,
JEDI-US,Rooftop solar PV,O&M,Direct,job/MW,2030,0.257647058824,0.257647058824,CAPEX/OPEX ratio projection,,,Residential PV (rooftop),,OPEX 2030/2024=0.8588235294117647,2024,2030,0.257647058824,Known datapoint,JEDI-US,
JEDI-US,Rooftop solar PV,O&M,Direct,job/MW,2031,0.255617647059,0.255617647059,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2031,0.255617647059,Linear interpolation between known datapoints,JEDI-US,
JEDI-US,Rooftop solar PV,O&M,Direct,job/MW,2032,0.253588235294,0.253588235294,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2032,0.253588235294,Linear interpolation between known datapoints,JEDI-US,
JEDI-US,Rooftop solar PV,O&M,Direct,job/MW,2033,0.251558823529,0.251558823529,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2033,0.251558823529,Linear interpolation between known datapoints,JEDI-US,
JEDI-US,Rooftop solar PV,O&M,Direct,job/MW,2034,0.249529411765,0.249529411765,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2034,0.249529411765,Linear interpolation between known datapoints,JEDI-US,
JEDI-US,Rooftop solar PV,O&M,Direct,job/MW,2035,0.2475,0.2475,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2035,0.2475,Linear interpolation between known datapoints,JEDI-US,
JEDI-US,Rooftop solar PV,O&M,Direct,job/MW,2036,0.245470588235,0.245470588235,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2036,0.245470588235,Linear interpolation between known datapoints,JEDI-US,
JEDI-US,Rooftop solar PV,O&M,Direct,job/MW,2037,0.243441176471,0.243441176471,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2037,0.243441176471,Linear interpolation between known datapoints,JEDI-US,
JEDI-US,Rooftop solar PV,O&M,Direct,job/MW,2038,0.241411764706,0.241411764706,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2038,0.241411764706,Linear interpolation between known datapoints,JEDI-US,
JEDI-US,Rooftop solar PV,O&M,Direct,job/MW,2039,0.239382352941,0.239382352941,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2039,0.239382352941,Linear interpolation between known datapoints,JEDI-US,
JEDI-US,Rooftop solar PV,O&M,Direct,job/MW,2040,0.237352941176,0.237352941176,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2040,0.237352941176,Linear interpolation between known datapoints,JEDI-US,
JEDI-US,Rooftop solar PV,O&M,Direct,job/MW,2041,0.235323529412,0.235323529412,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2041,0.235323529412,Linear interpolation between known datapoints,JEDI-US,
JEDI-US,Rooftop solar PV,O&M,Direct,job/MW,2042,0.233294117647,0.233294117647,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2042,0.233294117647,Linear interpolation between known datapoints,JEDI-US,
JEDI-US,Rooftop solar PV,O&M,Direct,job/MW,2043,0.231264705882,0.231264705882,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2043,0.231264705882,Linear interpolation between known datapoints,JEDI-US,
JEDI-US,Rooftop solar PV,O&M,Direct,job/MW,2044,0.229235294118,0.229235294118,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2044,0.229235294118,Linear interpolation between known datapoints,JEDI-US,
JEDI-US,Rooftop solar PV,O&M,Direct,job/MW,2045,0.227205882353,0.227205882353,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2045,0.227205882353,Linear interpolation between known datapoints,JEDI-US,
JEDI-US,Rooftop solar PV,O&M,Direct,job/MW,2046,0.225176470588,0.225176470588,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2046,0.225176470588,Linear interpolation between known datapoints,JEDI-US,
JEDI-US,Rooftop solar PV,O&M,Direct,job/MW,2047,0.223147058824,0.223147058824,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2047,0.223147058824,Linear interpolation between known datapoints,JEDI-US,
JEDI-US,Rooftop solar PV,O&M,Direct,job/MW,2048,0.221117647059,0.221117647059,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2048,0.221117647059,Linear interpolation between known datapoints,JEDI-US,
JEDI-US,Rooftop solar PV,O&M,Direct,job/MW,2049,0.219088235294,0.219088235294,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2049,0.219088235294,Linear interpolation between known datapoints,JEDI-US,
JEDI-US,Rooftop solar PV,O&M,Direct,job/MW,2050,0.217058823529,0.217058823529,CAPEX/OPEX ratio projection,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2050,0.217058823529,Known datapoint,JEDI-US,
JEDI-US,Rooftop solar PV,O&M,Direct,job/MW,2051,0.217058823529,0.217058823529,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2051,0.217058823529,Linear interpolation to 2050; held constant after 2050,JEDI-US,
JEDI-US,Rooftop solar PV,O&M,Direct,job/MW,2052,0.217058823529,0.217058823529,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2052,0.217058823529,Linear interpolation to 2050; held constant after 2050,JEDI-US,
JEDI-US,Rooftop solar PV,O&M,Direct,job/MW,2053,0.217058823529,0.217058823529,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2053,0.217058823529,Linear interpolation to 2050; held constant after 2050,JEDI-US,
JEDI-US,Rooftop solar PV,O&M,Direct,job/MW,2054,0.217058823529,0.217058823529,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2054,0.217058823529,Linear interpolation to 2050; held constant after 2050,JEDI-US,
JEDI-US,Rooftop solar PV,O&M,Direct,job/MW,2055,0.217058823529,0.217058823529,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2055,0.217058823529,Linear interpolation to 2050; held constant after 2050,JEDI-US,
JEDI-US,Rooftop solar PV,O&M,Indirect,job/MW,2024,0.105,0.105,Original,,,,,,2024,2024,0.105,Known datapoint,JEDI-US,
JEDI-US,Rooftop solar PV,O&M,Indirect,job/MW,2025,0.102529411765,0.102529411765,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2025,0.102529411765,Linear interpolation between known datapoints,JEDI-US,
JEDI-US,Rooftop solar PV,O&M,Indirect,job/MW,2026,0.100058823529,0.100058823529,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2026,0.100058823529,Linear interpolation between known datapoints,JEDI-US,
JEDI-US,Rooftop solar PV,O&M,Indirect,job/MW,2027,0.0975882352941,0.0975882352941,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2027,0.0975882352941,Linear interpolation between known datapoints,JEDI-US,
JEDI-US,Rooftop solar PV,O&M,Indirect,job/MW,2028,0.0951176470588,0.0951176470588,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2028,0.0951176470588,Linear interpolation between known datapoints,JEDI-US,
JEDI-US,Rooftop solar PV,O&M,Indirect,job/MW,2029,0.0926470588235,0.0926470588235,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2029,0.0926470588235,Linear interpolation between known datapoints,JEDI-US,
JEDI-US,Rooftop solar PV,O&M,Indirect,job/MW,2030,0.0901764705882,0.0901764705882,CAPEX/OPEX ratio projection,,,Residential PV (rooftop),,OPEX 2030/2024=0.8588235294117647,2024,2030,0.0901764705882,Known datapoint,JEDI-US,
JEDI-US,Rooftop solar PV,O&M,Indirect,job/MW,2031,0.0894661764706,0.0894661764706,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2031,0.0894661764706,Linear interpolation between known datapoints,JEDI-US,
JEDI-US,Rooftop solar PV,O&M,Indirect,job/MW,2032,0.0887558823529,0.0887558823529,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2032,0.0887558823529,Linear interpolation between known datapoints,JEDI-US,
JEDI-US,Rooftop solar PV,O&M,Indirect,job/MW,2033,0.0880455882353,0.0880455882353,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2033,0.0880455882353,Linear interpolation between known datapoints,JEDI-US,
JEDI-US,Rooftop solar PV,O&M,Indirect,job/MW,2034,0.0873352941176,0.0873352941176,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2034,0.0873352941176,Linear interpolation between known datapoints,JEDI-US,
JEDI-US,Rooftop solar PV,O&M,Indirect,job/MW,2035,0.086625,0.086625,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2035,0.086625,Linear interpolation between known datapoints,JEDI-US,
JEDI-US,Rooftop solar PV,O&M,Indirect,job/MW,2036,0.0859147058824,0.0859147058824,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2036,0.0859147058824,Linear interpolation between known datapoints,JEDI-US,
JEDI-US,Rooftop solar PV,O&M,Indirect,job/MW,2037,0.0852044117647,0.0852044117647,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2037,0.0852044117647,Linear interpolation between known datapoints,JEDI-US,
JEDI-US,Rooftop solar PV,O&M,Indirect,job/MW,2038,0.0844941176471,0.0844941176471,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2038,0.0844941176471,Linear interpolation between known datapoints,JEDI-US,
JEDI-US,Rooftop solar PV,O&M,Indirect,job/MW,2039,0.0837838235294,0.0837838235294,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2039,0.0837838235294,Linear interpolation between known datapoints,JEDI-US,
JEDI-US,Rooftop solar PV,O&M,Indirect,job/MW,2040,0.0830735294118,0.0830735294118,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2040,0.0830735294118,Linear interpolation between known datapoints,JEDI-US,
JEDI-US,Rooftop solar PV,O&M,Indirect,job/MW,2041,0.0823632352941,0.0823632352941,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2041,0.0823632352941,Linear interpolation between known datapoints,JEDI-US,
JEDI-US,Rooftop solar PV,O&M,Indirect,job/MW,2042,0.0816529411765,0.0816529411765,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2042,0.0816529411765,Linear interpolation between known datapoints,JEDI-US,
JEDI-US,Rooftop solar PV,O&M,Indirect,job/MW,2043,0.0809426470588,0.0809426470588,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2043,0.0809426470588,Linear interpolation between known datapoints,JEDI-US,
JEDI-US,Rooftop solar PV,O&M,Indirect,job/MW,2044,0.0802323529412,0.0802323529412,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2044,0.0802323529412,Linear interpolation between known datapoints,JEDI-US,
JEDI-US,Rooftop solar PV,O&M,Indirect,job/MW,2045,0.0795220588235,0.0795220588235,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2045,0.0795220588235,Linear interpolation between known datapoints,JEDI-US,
JEDI-US,Rooftop solar PV,O&M,Indirect,job/MW,2046,0.0788117647059,0.0788117647059,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2046,0.0788117647059,Linear interpolation between known datapoints,JEDI-US,
JEDI-US,Rooftop solar PV,O&M,Indirect,job/MW,2047,0.0781014705882,0.0781014705882,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2047,0.0781014705882,Linear interpolation between known datapoints,JEDI-US,
JEDI-US,Rooftop solar PV,O&M,Indirect,job/MW,2048,0.0773911764706,0.0773911764706,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2048,0.0773911764706,Linear interpolation between known datapoints,JEDI-US,
JEDI-US,Rooftop solar PV,O&M,Indirect,job/MW,2049,0.0766808823529,0.0766808823529,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2049,0.0766808823529,Linear interpolation between known datapoints,JEDI-US,
JEDI-US,Rooftop solar PV,O&M,Indirect,job/MW,2050,0.0759705882353,0.0759705882353,CAPEX/OPEX ratio projection,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2050,0.0759705882353,Known datapoint,JEDI-US,
JEDI-US,Rooftop solar PV,O&M,Indirect,job/MW,2051,0.0759705882353,0.0759705882353,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2051,0.0759705882353,Linear interpolation to 2050; held constant after 2050,JEDI-US,
JEDI-US,Rooftop solar PV,O&M,Indirect,job/MW,2052,0.0759705882353,0.0759705882353,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2052,0.0759705882353,Linear interpolation to 2050; held constant after 2050,JEDI-US,
JEDI-US,Rooftop solar PV,O&M,Indirect,job/MW,2053,0.0759705882353,0.0759705882353,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2053,0.0759705882353,Linear interpolation to 2050; held constant after 2050,JEDI-US,
JEDI-US,Rooftop solar PV,O&M,Indirect,job/MW,2054,0.0759705882353,0.0759705882353,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2054,0.0759705882353,Linear interpolation to 2050; held constant after 2050,JEDI-US,
JEDI-US,Rooftop solar PV,O&M,Indirect,job/MW,2055,0.0759705882353,0.0759705882353,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2055,0.0759705882353,Linear interpolation to 2050; held constant after 2050,JEDI-US,
JEDI-US,Rooftop solar PV,O&M,Induced,job/MW,2024,0.101,0.101,Original,,,,,,2024,2024,0.101,Known datapoint,JEDI-US,
JEDI-US,Rooftop solar PV,O&M,Induced,job/MW,2025,0.0986235294118,0.0986235294118,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2025,0.0986235294118,Linear interpolation between known datapoints,JEDI-US,
JEDI-US,Rooftop solar PV,O&M,Induced,job/MW,2026,0.0962470588235,0.0962470588235,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2026,0.0962470588235,Linear interpolation between known datapoints,JEDI-US,
JEDI-US,Rooftop solar PV,O&M,Induced,job/MW,2027,0.0938705882353,0.0938705882353,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2027,0.0938705882353,Linear interpolation between known datapoints,JEDI-US,
JEDI-US,Rooftop solar PV,O&M,Induced,job/MW,2028,0.0914941176471,0.0914941176471,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2028,0.0914941176471,Linear interpolation between known datapoints,JEDI-US,
JEDI-US,Rooftop solar PV,O&M,Induced,job/MW,2029,0.0891176470588,0.0891176470588,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2029,0.0891176470588,Linear interpolation between known datapoints,JEDI-US,
JEDI-US,Rooftop solar PV,O&M,Induced,job/MW,2030,0.0867411764706,0.0867411764706,CAPEX/OPEX ratio projection,,,Residential PV (rooftop),,OPEX 2030/2024=0.8588235294117647,2024,2030,0.0867411764706,Known datapoint,JEDI-US,
JEDI-US,Rooftop solar PV,O&M,Induced,job/MW,2031,0.0860579411765,0.0860579411765,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2031,0.0860579411765,Linear interpolation between known datapoints,JEDI-US,
JEDI-US,Rooftop solar PV,O&M,Induced,job/MW,2032,0.0853747058824,0.0853747058824,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2032,0.0853747058824,Linear interpolation between known datapoints,JEDI-US,
JEDI-US,Rooftop solar PV,O&M,Induced,job/MW,2033,0.0846914705882,0.0846914705882,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2033,0.0846914705882,Linear interpolation between known datapoints,JEDI-US,
JEDI-US,Rooftop solar PV,O&M,Induced,job/MW,2034,0.0840082352941,0.0840082352941,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2034,0.0840082352941,Linear interpolation between known datapoints,JEDI-US,
JEDI-US,Rooftop solar PV,O&M,Induced,job/MW,2035,0.083325,0.083325,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2035,0.083325,Linear interpolation between known datapoints,JEDI-US,
JEDI-US,Rooftop solar PV,O&M,Induced,job/MW,2036,0.0826417647059,0.0826417647059,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2036,0.0826417647059,Linear interpolation between known datapoints,JEDI-US,
JEDI-US,Rooftop solar PV,O&M,Induced,job/MW,2037,0.0819585294118,0.0819585294118,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2037,0.0819585294118,Linear interpolation between known datapoints,JEDI-US,
JEDI-US,Rooftop solar PV,O&M,Induced,job/MW,2038,0.0812752941176,0.0812752941176,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2038,0.0812752941176,Linear interpolation between known datapoints,JEDI-US,
JEDI-US,Rooftop solar PV,O&M,Induced,job/MW,2039,0.0805920588235,0.0805920588235,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2039,0.0805920588235,Linear interpolation between known datapoints,JEDI-US,
JEDI-US,Rooftop solar PV,O&M,Induced,job/MW,2040,0.0799088235294,0.0799088235294,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2040,0.0799088235294,Linear interpolation between known datapoints,JEDI-US,
JEDI-US,Rooftop solar PV,O&M,Induced,job/MW,2041,0.0792255882353,0.0792255882353,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2041,0.0792255882353,Linear interpolation between known datapoints,JEDI-US,
JEDI-US,Rooftop solar PV,O&M,Induced,job/MW,2042,0.0785423529412,0.0785423529412,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2042,0.0785423529412,Linear interpolation between known datapoints,JEDI-US,
JEDI-US,Rooftop solar PV,O&M,Induced,job/MW,2043,0.0778591176471,0.0778591176471,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2043,0.0778591176471,Linear interpolation between known datapoints,JEDI-US,
JEDI-US,Rooftop solar PV,O&M,Induced,job/MW,2044,0.0771758823529,0.0771758823529,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2044,0.0771758823529,Linear interpolation between known datapoints,JEDI-US,
JEDI-US,Rooftop solar PV,O&M,Induced,job/MW,2045,0.0764926470588,0.0764926470588,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2045,0.0764926470588,Linear interpolation between known datapoints,JEDI-US,
JEDI-US,Rooftop solar PV,O&M,Induced,job/MW,2046,0.0758094117647,0.0758094117647,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2046,0.0758094117647,Linear interpolation between known datapoints,JEDI-US,
JEDI-US,Rooftop solar PV,O&M,Induced,job/MW,2047,0.0751261764706,0.0751261764706,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2047,0.0751261764706,Linear interpolation between known datapoints,JEDI-US,
JEDI-US,Rooftop solar PV,O&M,Induced,job/MW,2048,0.0744429411765,0.0744429411765,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2048,0.0744429411765,Linear interpolation between known datapoints,JEDI-US,
JEDI-US,Rooftop solar PV,O&M,Induced,job/MW,2049,0.0737597058824,0.0737597058824,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2049,0.0737597058824,Linear interpolation between known datapoints,JEDI-US,
JEDI-US,Rooftop solar PV,O&M,Induced,job/MW,2050,0.0730764705882,0.0730764705882,CAPEX/OPEX ratio projection,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2050,0.0730764705882,Known datapoint,JEDI-US,
JEDI-US,Rooftop solar PV,O&M,Induced,job/MW,2051,0.0730764705882,0.0730764705882,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2051,0.0730764705882,Linear interpolation to 2050; held constant after 2050,JEDI-US,
JEDI-US,Rooftop solar PV,O&M,Induced,job/MW,2052,0.0730764705882,0.0730764705882,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2052,0.0730764705882,Linear interpolation to 2050; held constant after 2050,JEDI-US,
JEDI-US,Rooftop solar PV,O&M,Induced,job/MW,2053,0.0730764705882,0.0730764705882,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2053,0.0730764705882,Linear interpolation to 2050; held constant after 2050,JEDI-US,
JEDI-US,Rooftop solar PV,O&M,Induced,job/MW,2054,0.0730764705882,0.0730764705882,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2054,0.0730764705882,Linear interpolation to 2050; held constant after 2050,JEDI-US,
JEDI-US,Rooftop solar PV,O&M,Induced,job/MW,2055,0.0730764705882,0.0730764705882,Linear interpolation,,,Residential PV (rooftop),,OPEX 2050/2030=0.8424657534246576,2030,2055,0.0730764705882,Linear interpolation to 2050; held constant after 2050,JEDI-US,
Rutovitz 2015,Solar thermal (CSP),Construction,Direct,job-yr/MW,2024,7.424,7.424,Linear interpolation,Solar thermal power,,,,No catalogue ratio mapping; value held constant,2030,2024,7.424,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Solar thermal (CSP),Construction,Direct,job-yr/MW,2025,7.36,7.36,Linear interpolation,Solar thermal power,,,,No catalogue ratio mapping; value held constant,2030,2025,7.36,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Solar thermal (CSP),Construction,Direct,job-yr/MW,2026,7.296,7.296,Linear interpolation,Solar thermal power,,,,No catalogue ratio mapping; value held constant,2030,2026,7.296,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Solar thermal (CSP),Construction,Direct,job-yr/MW,2027,7.232,7.232,Linear interpolation,Solar thermal power,,,,No catalogue ratio mapping; value held constant,2030,2027,7.232,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Solar thermal (CSP),Construction,Direct,job-yr/MW,2028,7.168,7.168,Linear interpolation,Solar thermal power,,,,No catalogue ratio mapping; value held constant,2030,2028,7.168,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Solar thermal (CSP),Construction,Direct,job-yr/MW,2029,7.104,7.104,Linear interpolation,Solar thermal power,,,,No catalogue ratio mapping; value held constant,2030,2029,7.104,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Solar thermal (CSP),Construction,Direct,job-yr/MW,2030,7.04,7.04,Rutovitz Table 9 decline to 2030,Solar thermal power,0.88,,,Rutovitz Table 9 Latin America 2030,2015,2030,7.04,Known datapoint,Rutovitz 2015,
Rutovitz 2015,Solar thermal (CSP),Construction,Direct,job-yr/MW,2031,7.04,7.04,Linear interpolation,Solar thermal power,,,,No catalogue ratio mapping; value held constant,2030,2031,7.04,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Solar thermal (CSP),Construction,Direct,job-yr/MW,2032,7.04,7.04,Linear interpolation,Solar thermal power,,,,No catalogue ratio mapping; value held constant,2030,2032,7.04,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Solar thermal (CSP),Construction,Direct,job-yr/MW,2033,7.04,7.04,Linear interpolation,Solar thermal power,,,,No catalogue ratio mapping; value held constant,2030,2033,7.04,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Solar thermal (CSP),Construction,Direct,job-yr/MW,2034,7.04,7.04,Linear interpolation,Solar thermal power,,,,No catalogue ratio mapping; value held constant,2030,2034,7.04,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Solar thermal (CSP),Construction,Direct,job-yr/MW,2035,7.04,7.04,Linear interpolation,Solar thermal power,,,,No catalogue ratio mapping; value held constant,2030,2035,7.04,Linear interpolation between known datapoints,Rutovitz 2015,
